"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"001542021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0176/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de médicos especialistas e quimioterapia - referente ao mês ABR2021";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"65512,6500"
"001552021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006367202157";"Objeto: Aquisição de agulhas";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"02/08/2021";"";"285,0000"
"001552021";"393024";"SUPERINTENDENCIA REG. NO ESTADO CE - DNIT";"5";"Pregão";"50603000552202130";"Objeto: Pregão Eletrônico -  Seleção da proposta mais vantajosa para a Contratação de empresa especializada para a execução dos serviços de manutenção rodoviária do tipo Plano Anual de Trabalho e Orçamento   PATO (DESEMPENHO) na Rodovia Federal BR-304/CE; trecho: ENTR BR-116 (BOQUEIRÃO DO CESÁRIO)   DIVCE/RN; subtrecho: ENTR BR-116 (BOQUEIRÃO DO CESÁRIO)   DIV CE/RN; segmento: km 0,00 ao km 100,80; e extensão total:100,80 km.";"Evento de Resultado de Julgame";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"FORTALEZA";"03/08/2021";"07/07/2021";"20106079,7200"
"001552021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0200/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de Oftalmologia - referente ao mês de ABR2021.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"13064,9100"
"001562021";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"-99";"Pregão - Registro de Preço";"23080024467202131";"Objeto: Pregão Eletrônico -  O Registro de Preços para a eventual aquisição de equipamentos de proteção individual e coletiva para atender ao Departamento de Manutenção Predial e de Infraestrutura (DMPI) da Secretaria de Obras, Manutenção e Ambiente (SEOMA), da Universidade Federal de Santa Catarina - UFSC.";"Publicado";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"FLORIANOPOLIS";"05/08/2021";"28/07/2021";"3691,2000"
"001562021";"158122";"INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"6";"Dispensa de Licitação";"23715000585202140";"Objeto: Aquisição de Mangueiras de Incêndio - SPCI - Campus Piumhi";"Encerrado";"26000";"Ministério da Educação";"26409";"Instituto Federal de Minas Gerais";"BELO HORIZONTE";"05/08/2021";"";"1340,0000"
"001562021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006154202125";"Objeto: Aquisição de medicamentos veterinários";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"03/08/2021";"";"2755,3000"
"001562021";"393010";"SUPERINTENDENCIA REG. NO ESTADO MS - DNIT";"5";"Pregão";"50619000508202151";"Objeto: Pregão Eletrônico -  Contratação de empresa para execução de Serviços de Manutenção (Conservação/Recuperação) na Rodovia BR-262/MS, Trecho: Divisa SP/MS (Início ponte s/ Rio Paraná)   Front. Brasil/Bolívia (Corumbá); Subtrecho: Divisa SP/MS (Início ponte s/ Rio Paraná) - Final da Pista Dupla *Trecho Urbano*; Segmento: km 0,00 ao km 144,2; Extensão total: 144,20 km";"Evento de Resultado de Julgame";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"CAMPO GRANDE";"02/08/2021";"07/07/2021";"10700000,0000"
"001562021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0179/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de cardiologia - referente ao mês de ABR2021.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"6751,8100"
"001572021";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"6";"Dispensa de Licitação";"23537008577202140";"Objeto: Aquisição de material de informática HEADSET e WEBCAM .";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"BELO HORIZONTE";"02/08/2021";"";"13916,0000"
"001572021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006624202151";"Objeto: Sal mineral para equinos.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"05/08/2021";"03/08/2021";"669,0000"
"001572021";"393020";"SUPERINTENDENCIA REG. NO ESTADO MT - DNIT";"5";"Pregão";"50611000149202110";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação de serviços de administração e gerenciamento da manutenção preventiva, preditiva e corretiva, com fornecimento de peças, higienização dos veículos, implantação e operação de sistema informatizado e integrado, com acesso por meio de cartão magnético ou login com senha/rede, via internet, através de rede de estabelecimentos credenciados, para atender a frota de veículos da SR-DNIT/MT.";"Evento de Resultado de Julgame";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"CUIABA";"06/08/2021";"22/07/2021";"173640,3300"
"001572021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0188/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de odontologia - referente ao mês de ABR2021";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"3710,4600"
"001582021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006155202170";"Objeto: Aquisição de material de ferrageamento.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"03/08/2021";"";"1918,8000"
"001582021";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"5";"Pregão";"25386000767202115";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação de serviço de manejo de resíduos químicos - Grupo  B  e resíduos comuns - Grupo  D , constante da RDC nº 222/2018 - Conforme Edital e Anexos";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"06/08/2021";"23/07/2021";"699990,0000"
"001582021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0247/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de internação e pronto atendimento - referente ao mês de MAI2021";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"296585,9200"
"001592021";"158122";"INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"6";"Dispensa de Licitação";"23712000933202117";"Objeto: Contratação de Seguro Patrimonial para o IFMG - Campus Ouro Branco, Unidade 02. Justificativa: A contratação de seguro visa ressarcir o IFMG - Campus Ouro Branco, Unidade 02, de possíveis prejuízos em decorrência de sinistros, roubo, descargas elétricas, explosões, fumaça, dentre outros.";"Encerrado";"26000";"Ministério da Educação";"26409";"Instituto Federal de Minas Gerais";"BELO HORIZONTE";"06/08/2021";"";"3111,2300"
"001592021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006256202141";"Objeto: Aquisição de materiais para à seção de saúde.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"04/08/2021";"";"5438,2000"
"001592021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0259/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de médicos especialistas e quimioterapia - referente ao mês de MAI2021";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"43326,2200"
"001602021";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"5";"Pregão";"67106000825202150";"Objeto: Pregão Eletrônico -  Contratação de serviço de calibração de equipamentos de medida de precisão, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RIO DE JANEIRO";"04/08/2021";"02/07/2021";"35760,0000"
"001602021";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"-99";"Pregão - Registro de Preço";"23080012215202169";"Objeto: Pregão Eletrônico -  O Registro de Preços para a eventual aquisição de materiais de acondicionamento e embalagens para atender a Universidade Federal de Santa Catarina - UFSC.";"Publicado";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"FLORIANOPOLIS";"06/08/2021";"02/08/2021";"1417,7200"
"001602021";"160192";"BASE DE ADMINISTRACAO E APOIO DA 5ª RM";"6";"Dispensa de Licitação";"64437004294202134";"Objeto: Contratação de Serviço de chaveiro a fim de atender a ordem judicial recebida da justiça militar.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CURITIBA";"02/08/2021";"";"2090,0000"
"001602021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006438202111";"Objeto: Aquisição de material hospitalar";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"04/08/2021";"";"1152,0000"
"001602021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0245/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de cardiologia - referente ao mês de MAI2021";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"9063,3500"
"001612020";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"-99";"Pregão - Registro de Preço";"23089117234202010";"Objeto: Pregão Eletrônico -  Aquisição de itens e equipamentos de proteção destinados ao combate do covid";"Publicado";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"SAO PAULO";"05/08/2021";"08/02/2021";"0,0000"
"001612021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006019202180";"Objeto: Aquisição de materiais para CAF ESPCEx.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"04/08/2021";"";"1730,0000"
"001612021";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"-99";"Pregão - Registro de Preço";"25410.011624/2020";"Objeto: Pregão Eletrônico -  Pregão Eletrônico - Sistema de Registro de Preços para Aquisição de Curativos no Instituto Nacional de Câncer José Alencar Gomes da Silva   INCA.";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"RIO DE JANEIRO";"04/08/2021";"03/08/2021";"0,0000"
"001612021";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"5";"Pregão";"25386001093202176";"Objeto: Pregão Eletrônico -  Aquisição de máscara.";"Evento de Resultado de Julgame";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"03/08/2021";"26/07/2021";"11880,0000"
"001612021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0254/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de diagnóstico por imagem e ressonância magnética - referente ao mês de MAI2021.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"2469,5000"
"001622021";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"6";"Dispensa de Licitação";"23116001686202197";"Objeto: Contratação de profissionais para ministrar cursos de Inglês e Espanhol.";"Encerrado";"26000";"Ministério da Educação";"26273";"Universidade Federal do Rio Grande";"RIO GRANDE";"02/08/2021";"";"6804,0000"
"001622021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006010920218";"Objeto: Aquisição de dispenser.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"04/08/2021";"";"1302,0000"
"001622021";"168006";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF";"6";"Dispensa de Licitação";"2021/00197/168006";"Objeto: Uniões rotativas de fluxo duplo para vapor com as seguintes especificações: fluxo duplo de vapor; montagem sobre mancais de carvão/grafite; pressão máxima de 10 Bar; rotação máxima de 200 RPM; rosca para conexão 3/8  BSP direita; conexão de alimentação de vapor 1/4 ; e conexão de retorno de condensado 1/4 .";"Publicado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"JUIZ DE FORA";"02/08/2021";"";"23944,0000"
"001622021";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"6";"Dispensa de Licitação";"25386001286202127";"Objeto: Aquisição de SACAROSE, POBRE EM ENDOTOXINAS;1008929029,MERCK;FR 25KG.";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"03/08/2021";"";"93480,0000"
"001622021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0250/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de de consultas por especialidades médicas, procedimentos e exames médicos - referente ao mês de MAI2021.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"1868,3400"
"001632021";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"6";"Dispensa de Licitação";"23116001689202121";"Objeto: Atendimento ao gabinete da reitora, assessoria de imprensa, reportagens para o portal da FURG, FURG FM e FURG TV, fotografia e vídeo";"Encerrado";"26000";"Ministério da Educação";"26273";"Universidade Federal do Rio Grande";"RIO GRANDE";"04/08/2021";"";"17100,0000"
"001632021";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"-99";"Pregão - Registro de Preço";"25410.016936/2020";"Objeto: Pregão Eletrônico -  Aquisição de Sondas Nasogástricas e Outros (Processo 25410.016936/2020-11).";"Evento de Resultado de Julgame";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"RIO DE JANEIRO";"04/08/2021";"04/08/2021";"0,0000"
"001632021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0255/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de fonoaudiologia -referente ao mês de MAI2021.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"1840,0000"
"001642021";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"6";"Dispensa de Licitação";"23116001690202155";"Objeto: Ministrar cursos de Inglês, Espanhol e Francês.";"Encerrado";"26000";"Ministério da Educação";"26273";"Universidade Federal do Rio Grande";"RIO GRANDE";"04/08/2021";"";"8424,0000"
"001642021";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"6";"Dispensa de Licitação";"64213006624202151";"Objeto: Aquisição de sal mineral";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELO HORIZONTE";"06/08/2021";"";"570,0000"
"001642021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0249/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de radioterapia - referente ao mêS de MAI2021.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"76,4000"
"001652021";"113205";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN";"7";"Inexigibilidade de Licitação";"582/21";"Objeto: FemtoFiber Smart 780 - FF Smart  e  FF Smart Switchbox .";"Publicado";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"BELO HORIZONTE";"04/08/2021";"";"23418,0000"
"001652021";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"-99";"Pregão - Registro de Preço";"67106001363202198";"Objeto: Pregão Eletrônico -  Registro de Preços para eventual aquisição de Equipamentos Hospitalares, visando proporcionar ao Hospital de Força Aérea do Galeão a continuidade da qualidade e adequação dos equipamentos ao atendimento dos pacientes.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RIO DE JANEIRO";"02/08/2021";"14/07/2021";"0,0000"
"001652021";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"6";"Dispensa de Licitação";"23116001705202185";"Objeto: Fonte para notebook da marca Samsung CA/CC adaptador, similar ao modelo AD-6019R, Entrada 110/220V, Saida 19V-3.16A.";"Encerrado";"26000";"Ministério da Educação";"26273";"Universidade Federal do Rio Grande";"RIO GRANDE";"04/08/2021";"";"141,0000"
"001652021";"160192";"BASE DE ADMINISTRACAO E APOIO DA 5ª RM";"6";"Dispensa de Licitação";"64262006424202112";"Objeto: Aquisição de material permanente para o PNR Funcional do Cmt AD/5.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CURITIBA";"05/08/2021";"03/08/2021";"149,7600"
"001652021";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"-99";"Pregão - Registro de Preço";"25386001013202182";"Objeto: Pregão Eletrônico -  Aquisição de itens Perfex.";"Evento de Resultado de Julgame";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"03/08/2021";"30/07/2021";"293918,0000"
"001652021";"785344";"DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI";"7";"Inexigibilidade de Licitação";"85344-0253/2021";"Objeto: Atendimento aos usuários do Sistema de Saúde da Marinha na área de diálise e nefrologia - referente ao mês de MAI/2021";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"ITAJAI";"03/08/2021";"";"382,0000"
"001662021";"160192";"BASE DE ADMINISTRACAO E APOIO DA 5ª RM";"6";"Dispensa de Licitação";"65310005534202115";"Objeto: Contratação de serviço de manutenção em componentes eletrônicos para impressora.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CURITIBA";"03/08/2021";"";"3545,7000"
"001662021";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"6";"Dispensa de Licitação";"25386001344202112";"Objeto: Serviço de contratação de 01 inscrição para participação da servidora Alessandra Ferreira Dias de Miranda, lotada na VGEST/DEREH, no  Programa de Formação em Gestão de Pessoas  que será realizado pelo Fundação João Pinheiro.";"Encerrado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"02/08/2021";"";"3415,0000"
